"Gender","Century","Scope","Country","Name","Frequency"
"Female","20th","Musician","Poland","Edyta Górniak","2"
"Female","20th","Musician","Poland","Grażyna Bacewicz","2"
"Female","20th","Musician","Poland","Halina Frąckowiak","2"
"Female","20th","Musician","Poland","Maryla Rodowicz","2"
"Female","20th","Musician","Poland","Urszula Dudziak","2"
"Female","20th","Musician","Portugal","Dulce Pontes","5"
"Female","20th","Musician","Portugal","Mariza","5"
"Female","20th","Musician","Portugal","Mísia","2"
"Female","20th","Musician","Portugal","Teresa Salgueiro","2"
"Female","20th","Musician","United Kingdom","Kate Bush","5"
"Female","20th","Musician","United Kingdom","Dusty Springfield","4"
"Female","20th","Musician","United Kingdom","PJ Harvey","4"
"Female","20th","Musician","United Kingdom","Amy Winehouse","3"
"Female","20th","Musician","United Kingdom","Annie Lennox","3"
"Female","20th","Musician","Russia","Alla Pugacheva","3"
"Female","20th","Musician","Russia","Galina Vishnevskaya","3"
"Female","20th","Musician","Russia","Lyudmila Zykina","3"
"Female","20th","Musician","Russia","Sofia Gubaidulina","3"
"Female","20th","Musician","Russia","Anna Netrebko","2"
"Female","20th","Musician","Turkey","Ajda Pekkan","3"
"Female","20th","Musician","Turkey","Müzeyyen Senar","2"
"Female","20th","Musician","Turkey","Safiye Ayla","2"
"Female","20th","Musician","Spain","Lola Flores","3"
"Female","20th","Musician","Spain","Luz Casal","2"
"Female","20th","Inventor","Germany","Hedy Lamarr","3"
"Female","20th","Inventor","Germany","Hertha Sponer","2"
"Female","20th","Inventor","Germany","Melitta Bentz","2"
"Female","20th","Inventor","Argentina","Eva Duarte de Perón","2"
"Female","20th","Inventor","Argentina","Alicia Netto Hernández","1"
"Female","20th","Inventor","Argentina","Beatriz G. D. Planchart","1"
"Female","20th","Inventor","Brasil","Nise da Silveira","2"
"Female","20th","Inventor","Brasil","Amélia Vaquer-Salzmann","1"
"Female","20th","Inventor","Brasil","Ana Botafogo","1"
"Female","20th","Inventor","Brasil","Anna Maria da Costa Sztutman","1"
"Female","20th","Inventor","Canada","Maud Menten","2"
"Female","20th","Inventor","Canada","Alice Evelyn Wilson","1"
"Female","20th","Inventor","China","Wu Yi","2"
"Female","20th","Inventor","South Korea","Kim Siyeon","2"
"Female","20th","Inventor","South Korea","Choi Eun-kyung","1"
"Female","20th","Inventor","South Korea","Choi-Sik Park","1"
"Female","20th","Inventor","South Korea","Chung Kiwon","1"
"Female","20th","Inventor","United States","Grace Hopper","5"
"Female","20th","Inventor","United States","Stephanie Kwolek","3"
"Female","20th","Inventor","United States","Bette Nesmith Graham","2"
"Female","20th","Inventor","United States","Marion Donovan","2"
"Female","20th","Inventor","France","Marthe Gauthier","2"
"Female","20th","Inventor","Italy","Laura Bassi","2"
"Female","20th","Inventor","Italy","Maria Artini","2"
"Female","20th","Inventor","Italy","Maria Montessori","2"
"Female","20th","Inventor","Italy","Adriana Bertolucci","1"
"Female","20th","Inventor","Japan","Fusae Nagai","1"
"Female","20th","Inventor","Japan","Hideko Nishioka","1"
"Female","20th","Inventor","Japan","Hiroko Anka","1"
"Female","20th","Inventor","Mexico","María Teresa Gutiérrez","2"
"Female","20th","Inventor","Mexico","Alicia Lind Rodríguez Díaz","1"
"Female","20th","Inventor","Mexico","Ana María Téllez-Vázquez","1"
"Female","20th","Inventor","Mexico","Antonia Nava de Catalán","1"
"Female","20th","Inventor","Netherlands","Ank Salomons","1"
"Female","20th","Inventor","Netherlands","Anna Maria van Schurman","1"
"Female","20th","Inventor","Netherlands","Anne Frank","1"
"Female","20th","Inventor","Netherlands","Ans van der Meer","1"
"Female","20th","Inventor","Netherlands","Beatrijs ter Winkel","1"
"Female","20th","Inventor","Norway","Anna B. Løken","1"
"Female","20th","Inventor","Norway","Anna Bågenholm","1"
"Female","20th","Inventor","Norway","Anna Platou","1"
"Female","20th","Inventor","Norway","Astrid Bjørkås","1"
"Female","20th","Inventor","Norway","Bergljot Børresen","1"
"Female","20th","Inventor","Poland","Aniela Aflalo","1"
"Female","20th","Inventor","Poland","Anna Nałkowska","1"
"Female","20th","Inventor","Portugal","Maria Amélia Chaves","2"
"Female","20th","Inventor","Portugal","Adelaide Meira Santos","1"
"Female","20th","Inventor","Portugal","Adélia Ferreira","1"
"Female","20th","Inventor","United Kingdom","Margaret Wilcox","2"
"Female","20th","Inventor","United Kingdom","Mary Anderson","2"
"Female","20th","Inventor","Russia","Zinaida Yermolyeva","3"
"Female","20th","Inventor","Russia","Valentina Tereshkova","2"
"Female","20th","Inventor","Russia","Alla Azarova","1"
"Female","20th","Inventor","Russia","Anna Kékulé","1"
"Female","20th","Inventor","Russia","Antonina Lebedeva","1"
"Female","20th","Inventor","Turkey","5. Türkan Saylan","3"
"Female","20th","Inventor","Turkey","2. Güler Sabancı","2"
"Female","20th","Inventor","Turkey","1. Afife Batur","1"
"Female","20th","Inventor","Turkey","3. Esin Afşar","1"
"Female","20th","Inventor","Spain","Ángela Ruiz Robles","2"
"Female","20th","Inventor","Spain","Ana María Cetto","1"
"Female","21st","Economist","Germany","Claudia Buch","3"
"Female","21st","Economist","Germany","Isabel Schnabel","3"
"Female","21st","Economist","Germany","Monika Schnitzer","3"
"Female","21st","Economist","Germany","Beatrice Weder di Mauro","2"
"Female","21st","Economist","Germany","Nicola Fuchs-Schündeln","2"
"Female","21st","Economist","Argentina","Fernanda Vallejos","2"
"Female","21st","Economist","Argentina","Marina Dal Poggetto","2"
"Female","21st","Economist","Argentina","Mercedes Marcó del Pont","2"
"Female","21st","Economist","Argentina","Roxana Maurizio","2"
"Female","21st","Economist","Argentina","Alejandra Belyndt","1"
"Female","21st","Economist","Brasil","Laura Carvalho","3"
"Female","21st","Economist","Brasil","Adriana M. F. Santos","1"
"Female","21st","Economist","Brasil","Ana Paula Melo","1"
"Female","21st","Economist","Brasil","Ana Paula Ribeiro","1"
"Female","21st","Economist","Canada","Frances Woolley","3"
"Female","21st","Economist","Canada","Mikal Skuterud","2"
"Female","21st","Economist","Canada","Tammy Schirle","2"
"Female","21st","Economist","China","Huang Yiping","3"
"Female","21st","Economist","China","Lin Yi","3"
"Female","21st","Economist","China","Yang Yao","2"
"Female","21st","Economist","South Korea","Cho Yun-kyoung","1"
"Female","21st","Economist","South Korea","Hong Ji-hee","1"
"Female","21st","Economist","South Korea","Hong Seol-a","1"
"Female","21st","Economist","United States","Austan Goolsbee","2"
"Female","21st","Economist","United States","Susan Athey","2"
"Female","21st","Economist","France","Camille Landais","2"
"Female","21st","Economist","France","Hélène Rey","2"
"Female","21st","Economist","France","Isabelle Méjean","2"
"Female","21st","Economist","Italy","Daniela Del Boca","2"
"Female","21st","Economist","Italy","Margherita Borella","2"
"Female","21st","Economist","Japan","Akiko Suwa-Eisenmann","1"
"Female","21st","Economist","Japan","Ayako Kondo","1"
"Female","21st","Economist","Japan","Fumio Ohtake","1"
"Female","21st","Economist","Japan","Haruko Wakabayashi","1"
"Female","21st","Economist","Mexico","Valeria Moy","2"
"Female","21st","Economist","Mexico","Adriana Urizar","1"
"Female","21st","Economist","Mexico","Alicia Girón","1"
"Female","21st","Economist","Netherlands","Anna Spalthoff","1"
"Female","21st","Economist","Norway","Mari Rege","2"
"Female","21st","Economist","Norway","Ragnhild Balsvik","2"
"Female","21st","Economist","Norway","Anna T. S. H. D. Lyngstad","1"
"Female","21st","Economist","Norway","Anne Kathrine Gjerstad","1"
"Female","21st","Economist","Poland","Agnieszka Jakob","1"
"Female","21st","Economist","Poland","Anna Matysiak","1"
"Female","21st","Economist","Portugal","Maria João Rodrigues","2"
"Female","21st","Economist","Portugal","Susana Peralta","2"
"Female","21st","Economist","Portugal","Ana Catarina Basto","1"
"Female","21st","Economist","Portugal","Ana Lúcia Martins","1"
"Female","21st","Economist","United Kingdom","Linda Yueh","2"
"Female","21st","Economist","Russia","Natalia Zubarevich","2"
"Female","21st","Economist","Russia","Alexandra A. Kholodova","1"
"Female","21st","Economist","Russia","Anna V. Yakovleva","1"
"Female","21st","Economist","Russia","Ekaterina Braginskaya","1"
"Female","21st","Economist","Russia","Elena Dmitrievskaya","1"
"Female","21st","Economist","Turkey","Ebru Voyvoda","2"
"Female","21st","Economist","Turkey","Fatma Doğruel","2"
"Female","21st","Economist","Turkey","Ahu Güven","1"
"Female","21st","Economist","Turkey","Aslı Demirgüç-Kunt","1"
"Female","21st","Economist","Turkey","Aslı Şen-Taşbaşı","1"
"Female","21st","Economist","Spain","Coral del Río","2"
"Female","21st","Economist","Spain","Sara de la Rica","2"
"Female","21st","Economist","Spain","Teresa Garcia-Milà","2"
"Female","21st","Economist","Spain","Almudena Sevilla","1"
"Female","21st","Economist","Spain","Ana María Prades","1"
"Female","21st","Politician","Germany","Ursula von der Leyen","4"
"Female","21st","Politician","Germany","Annalena Baerbock","3"
"Female","21st","Politician","Germany","Katrin Göring-Eckardt","3"
"Female","21st","Politician","Germany","Manuela Schwesig","3"
"Female","21st","Politician","Argentina","Cristina Fernández de Kirchner","5"
"Female","21st","Politician","Argentina","Elisa Carrió","5"
"Female","21st","Politician","Argentina","Gabriela Michetti","5"
"Female","21st","Politician","Argentina","María Eugenia Vidal","4"
"Female","21st","Politician","Argentina","Patricia Bullrich","3"
"Female","21st","Politician","Brasil","Fabiana Silva","6"
"Female","21st","Politician","Brasil","Gleisi Hoffmann","4"
"Female","21st","Politician","Canada","Chrystia Freeland","4"
"Female","21st","Politician","Canada","Rona Ambrose","3"
"Female","21st","Politician","Canada","Anita Anand","2"
"Female","21st","Politician","Canada","Carolyn Bennett","2"
"Female","21st","Politician","China","Liu Yandong","5"
"Female","21st","Politician","China","Sun Chunlan","4"
"Female","21st","Politician","China","Chen Zhili","2"
"Female","21st","Politician","China","Fu Ying","2"
"Female","21st","Politician","South Korea","Choo Mi-ae","2"
"Female","21st","Politician","South Korea","Kang Kyung-wha","2"
"Female","21st","Politician","South Korea","Kim Jong-sook","2"
"Female","21st","Politician","United States","Kamala Harris","5"
"Female","21st","Politician","United States","Nancy Pelosi","5"
"Female","21st","Politician","United States","Elizabeth Warren","4"
"Female","21st","Politician","United States","Alexandria Ocasio-Cortez","3"
"Female","21st","Politician","France","Najat Vallaud-Belkacem","5"
"Female","21st","Politician","France","Ségolène Royal","5"
"Female","21st","Politician","France","Marine Le Pen","4"
"Female","21st","Politician","France","Elisabeth Borne","3"
"Female","21st","Politician","Italy","Giorgia Meloni","4"
"Female","21st","Politician","Italy","Maria Elena Boschi","4"
"Female","21st","Politician","Italy","Laura Boldrini","3"
"Female","21st","Politician","Japan","Seiko Noda","4"
"Female","21st","Politician","Japan","Tomomi Inada","4"
"Female","21st","Politician","Japan","Renho Murata","3"
"Female","21st","Politician","Japan","Mizuho Fukushima","2"
"Female","21st","Politician","Mexico","Claudia Sheinbaum","4"
"Female","21st","Politician","Mexico","Josefina Vázquez Mota","3"
"Female","21st","Politician","Mexico","Rosario Robles","3"
"Female","21st","Politician","Mexico","Margarita Zavala","2"
"Female","21st","Politician","Netherlands","Sigrid Kaag","5"
"Female","21st","Politician","Netherlands","Kajsa Ollongren","4"
"Female","21st","Politician","Netherlands","Edith Schippers","3"
"Female","21st","Politician","Netherlands","Lilianne Ploumen","2"
"Female","21st","Politician","Norway","Anniken Huitfeldt","3"
"Female","21st","Politician","Norway","Hadia Tajik","3"
"Female","21st","Politician","Poland","Beata Szydło","4"
"Female","21st","Politician","Poland","Ewa Kopacz","4"
"Female","21st","Politician","Poland","Hanna Gronkiewicz-Waltz","3"
"Female","21st","Politician","Poland","Elżbieta Rafalska","2"
"Female","21st","Politician","Poland","Małgorzata Kidawa-Błońska","2"
"Female","21st","Politician","Portugal","Isabel Moreira","2"
"Female","21st","Politician","United Kingdom","Theresa May","5"
"Female","21st","Politician","United Kingdom","Nicola Sturgeon","3"
"Female","21st","Politician","United Kingdom","Priti Patel","3"
"Female","21st","Politician","United Kingdom","Diane Abbott","2"
"Female","21st","Politician","Russia","Irina Yarovaya","4"
"Female","21st","Politician","Russia","Tatiana Golikova","4"
"Female","21st","Politician","Russia","Valentina Matviyenko","4"
"Female","21st","Politician","Russia","Anna Kuznetsova","2"
"Female","21st","Politician","Russia","Ella Pamfilova","2"
"Female","21st","Politician","Turkey","Meral Akşener","4"
"Female","21st","Politician","Turkey","Fatma Şahin","3"
"Female","21st","Politician","Turkey","Canan Kaftancıoğlu","2"
"Female","21st","Politician","Turkey","Emine Erdoğan","2"
"Female","21st","Politician","Spain","Carmen Calvo","3"
"Female","21st","Politician","Spain","Irene Montero","3"
"Female","21st","Politician","Spain","Isabel Diaz Ayuso","3"
"Female","21st","Politician","Spain","Meritxell Batet","3"
"Female","21st","Politician","Spain","Soraya Sáenz de Santamaría","3"
"Female","21st","Scientist","Germany","Ada Yonath","3"
"Female","21st","Scientist","Germany","Antje Boetius","2"
"Female","21st","Scientist","Germany","Emmanuelle Charpentier","2"
"Female","21st","Scientist","Argentina","Carolina Mera","2"
"Female","21st","Scientist","Argentina","Sandra Díaz","2"
"Female","21st","Scientist","Argentina","Alicia Dickenstein","1"
"Female","21st","Scientist","Brasil","Suzana Herculano-Houzel","2"
"Female","21st","Scientist","Brasil","Adriana Tonini","1"
"Female","21st","Scientist","Canada","Donna Strickland","2"
"Female","21st","Scientist","Canada","Julie Payette","2"
"Female","21st","Scientist","Canada","Molly Shoichet","2"
"Female","21st","Scientist","Canada","Victoria Kaspi","2"
"Female","21st","Scientist","China","Wang Yaping","2"
"Female","21st","Scientist","China","Chen Hualan","1"
"Female","21st","Scientist","China","Chen Wei","1"
"Female","21st","Scientist","China","Chen Xianhui","1"
"Female","21st","Scientist","South Korea","Kim Eun-ji","2"
"Female","21st","Scientist","South Korea","Lee Eun-joo","2"
"Female","21st","Scientist","South Korea","Yoon Se-Hyun","2"
"Female","21st","Scientist","South Korea","Choi Mi-kyung","1"
"Female","21st","Scientist","South Korea","Chul Hee Choi","1"
"Female","21st","Scientist","United States","Carolyn Bertozzi","2"
"Female","21st","Scientist","United States","Katalin Karikó","2"
"Female","21st","Scientist","United States","Angela Belcher","1"
"Female","21st","Scientist","France","Francoise Barre-Sinoussi","4"
"Female","21st","Scientist","France","Anne L'Huillier","2"
"Female","21st","Scientist","France","Claire Voisin","2"
"Female","21st","Scientist","France","Agnès Barthélémy","1"
"Female","21st","Scientist","Italy","Fabiola Gianotti","4"
"Female","21st","Scientist","Italy","Alessandra Buonanno","2"
"Female","21st","Scientist","Italy","Elena Cattaneo","2"
"Female","21st","Scientist","Italy","Lucia Votano","2"
"Female","21st","Scientist","Italy","Maria Chiara Carrozza","2"
"Female","21st","Scientist","Japan","Aiko Yamaguchi","1"
"Female","21st","Scientist","Japan","Akira Yoshimura","1"
"Female","21st","Scientist","Japan","Elizabeth Blackburn","1"
"Female","21st","Scientist","Mexico","María Elena Álvarez-Buylla","2"
"Female","21st","Scientist","Mexico","Alicia Negrón Mendoza","1"
"Female","21st","Scientist","Mexico","Ana Cecilia Noguez Garrido","1"
"Female","21st","Scientist","Mexico","Ana María López-Colomé","1"
"Female","21st","Scientist","Netherlands","Cisca Wijmenga","2"
"Female","21st","Scientist","Netherlands","Eveline Crone","2"
"Female","21st","Scientist","Netherlands","Marileen Dogterom","2"
"Female","21st","Scientist","Netherlands","Naomi Ellemers","2"
"Female","21st","Scientist","Norway","Camilla Stoltenberg","2"
"Female","21st","Scientist","Norway","Anette Ellingsen","1"
"Female","21st","Scientist","Norway","Anne Borg","1"
"Female","21st","Scientist","Norway","Anne Lise Børresen-Dale","1"
"Female","21st","Scientist","Poland","Agnieszka Chacińska","2"
"Female","21st","Scientist","Poland","Joanna Sulkowska","2"
"Female","21st","Scientist","Poland","Magdalena Fikus","2"
"Female","21st","Scientist","Poland","Magdalena Król","2"
"Female","21st","Scientist","Poland","Agnieszka B. Gajewska","1"
"Female","21st","Scientist","Portugal","Isabel Rocha","2"
"Female","21st","Scientist","Portugal","Maria Manuel Mota","2"
"Female","21st","Scientist","Portugal","Ana Domingos","1"
"Female","21st","Scientist","United Kingdom","Frances Ashcroft","3"
"Female","21st","Scientist","United Kingdom","Sarah Gilbert","3"
"Female","21st","Scientist","United Kingdom","Athene Donald","2"
"Female","21st","Scientist","United Kingdom","Alice Roberts","1"
"Female","21st","Scientist","Russia","Natalia Berloff","2"
"Female","21st","Scientist","Russia","Alexandra Kolesnichenko","1"
"Female","21st","Scientist","Russia","Alexandra Krivova","1"
"Female","21st","Scientist","Russia","Anna Kovalchuk","1"
"Female","21st","Scientist","Russia","Anna Kudryavtseva","1"
"Female","21st","Scientist","Turkey","Bilge Demirköz","2"
"Female","21st","Scientist","Turkey","Aylin Kilinç","1"
"Female","21st","Scientist","Turkey","Ayşe Karamete","1"
"Female","21st","Scientist","Spain","Ana Briones","1"
"Female","21st","Scientist","Spain","Ana González-López","1"
"Female","21st","Writer","Germany","Jenny Erpenbeck","4"
"Female","21st","Writer","Germany","Judith Hermann","3"
"Female","21st","Writer","Germany","Juli Zeh","3"
"Female","21st","Writer","Germany","Julia Franck","2"
"Female","21st","Writer","Germany","Terézia Mora","2"
"Female","21st","Writer","Argentina","Claudia Piñeiro","4"
"Female","21st","Writer","Argentina","Mariana Enriquez","4"
"Female","21st","Writer","Argentina","Selva Almada","3"
"Female","21st","Writer","Argentina","Ariana Harwicz","2"
"Female","21st","Writer","Brasil","Ana Paula Maia","3"
"Female","21st","Writer","Brasil","Conceição Evaristo","3"
"Female","21st","Writer","Brasil","Adriana Lisboa","2"
"Female","21st","Writer","Brasil","Carola Saavedra","2"
"Female","21st","Writer","Brasil","Tatiana Salem Levy","2"
"Female","21st","Writer","Canada","Miriam Toews","4"
"Female","21st","Writer","Canada","Emma Donoghue","3"
"Female","21st","Writer","Canada","Cherie Dimaline","2"
"Female","21st","Writer","China","Chi Zijian","2"
"Female","21st","Writer","China","Fang Fang","2"
"Female","21st","Writer","China","Mian Mian","2"
"Female","21st","Writer","China","Wei Hui","2"
"Female","21st","Writer","China","Yan Ge","2"
"Female","21st","Writer","South Korea","Kyung-sook Shin","4"
"Female","21st","Writer","South Korea","Cho Nam-joo","3"
"Female","21st","Writer","South Korea","Choi Eun-young","2"
"Female","21st","Writer","United States","Chimamanda Ngozi Adichie","4"
"Female","21st","Writer","United States","Jennifer Egan","3"
"Female","21st","Writer","United States","Jesmyn Ward","3"
"Female","21st","Writer","United States","Jhumpa Lahiri","3"
"Female","21st","Writer","United States","Roxane Gay","3"
"Female","21st","Writer","France","Virginie Despentes","5"
"Female","21st","Writer","France","Leïla Slimani","4"
"Female","21st","Writer","France","Angot Christine","3"
"Female","21st","Writer","France","Marie NDiaye","3"
"Female","21st","Writer","Italy","Melania Mazzucco","2"
"Female","21st","Writer","Italy","Michela Murgia","2"
"Female","21st","Writer","Japan","Yoko Ogawa","5"
"Female","21st","Writer","Japan","Sayaka Murata","4"
"Female","21st","Writer","Japan","Hiromi Kawakami","3"
"Female","21st","Writer","Japan","Kirino Natsuo","3"
"Female","21st","Writer","Mexico","Guadalupe Nettel","4"
"Female","21st","Writer","Mexico","Cristina Rivera Garza","3"
"Female","21st","Writer","Mexico","Fernanda Melchor","3"
"Female","21st","Writer","Mexico","Valeria Luiselli","3"
"Female","21st","Writer","Mexico","Brenda Lozano","2"
"Female","21st","Writer","Netherlands","Connie Palmen","3"
"Female","21st","Writer","Netherlands","Marieke Lucas Rijneveld","2"
"Female","21st","Writer","Netherlands","Renate Dorrestein","2"
"Female","21st","Writer","Netherlands","Anna Enquist","1"
"Female","21st","Writer","Norway","Helene Uri","2"
"Female","21st","Writer","Norway","Anne Holt","1"
"Female","21st","Writer","Poland","Dorota Masłowska","4"
"Female","21st","Writer","Poland","Magdalena Tulli","3"
"Female","21st","Writer","Poland","Joanna Bator","2"
"Female","21st","Writer","Poland","Sylwia Chutnik","2"
"Female","21st","Writer","Portugal","Dulce Maria Cardoso","4"
"Female","21st","Writer","Portugal","Ana Luísa Amaral","2"
"Female","21st","Writer","Portugal","Inês Pedrosa","2"
"Female","21st","Writer","Portugal","Patrícia Portela","2"
"Female","21st","Writer","United Kingdom","Ali Smith","4"
"Female","21st","Writer","United Kingdom","Hilary Mantel","3"
"Female","21st","Writer","United Kingdom","Jeanette Winterson","3"
"Female","21st","Writer","United Kingdom","Sarah Waters","3"
"Female","21st","Writer","Russia","Ludmila Ulitskaya","4"
"Female","21st","Writer","Russia","Maria Stepanova","4"
"Female","21st","Writer","Russia","Tatyana Tolstaya","4"
"Female","21st","Writer","Russia","Anna Starobinets","3"
"Female","21st","Writer","Russia","Dina Rubina","3"
"Female","21st","Writer","Turkey","name 1","7"
"Female","21st","Writer","Spain","Rosa Montero","5"
"Female","21st","Writer","Spain","Almudena Grandes","4"
"Female","21st","Writer","Spain","Elvira Lindo","4"
"Female","21st","Writer","Spain","Najat El Hachmi","2"
"Female","21st","Writer","Spain","Angela Molina","1"
"Female","21st","Athlete","Germany","Magdalena Neuner","3"
"Female","21st","Athlete","Germany","Angelique Kerber","2"
"Female","21st","Athlete","Germany","Birgit Prinz","2"
"Female","21st","Athlete","Germany","Sabine Lisicki","2"
"Female","21st","Athlete","Argentina","Noel Barrionuevo","2"
"Female","21st","Athlete","Argentina","Agustina Gabriella","1"
"Female","21st","Athlete","Brasil","Ana Marcela Cunha","3"
"Female","21st","Athlete","Brasil","Fabiana Murer","2"
"Female","21st","Athlete","Brasil","Ketleyn Quadros","2"
"Female","21st","Athlete","Brasil","Marta Vieira da Silva","2"
"Female","21st","Athlete","Canada","Christine Sinclair","4"
"Female","21st","Athlete","Canada","Penny Oleksiak","4"
"Female","21st","Athlete","Canada","Bianca Andreescu","2"
"Female","21st","Athlete","Canada","Brooke Henderson","2"
"Female","21st","Athlete","China","Guo Jingjing","4"
"Female","21st","Athlete","China","Ding Ning","2"
"Female","21st","Athlete","China","Fu Yuanhui","2"
"Female","21st","Athlete","South Korea","An San","2"
"Female","21st","Athlete","South Korea","Jang Mi-ran","2"
"Female","21st","Athlete","South Korea","Park In-bee","2"
"Female","21st","Athlete","South Korea","Park Seung-hi","2"
"Female","21st","Athlete","United States","Serena Williams","5"
"Female","21st","Athlete","United States","Simone Biles","5"
"Female","21st","Athlete","United States","Allyson Felix","4"
"Female","21st","Athlete","United States","Katie Ledecky","3"
"Female","21st","Athlete","United States","Danica Patrick","2"
"Female","21st","Athlete","France","Clarisse Agbegnenou","3"
"Female","21st","Athlete","France","Laure Manaudou","3"
"Female","21st","Athlete","France","Estelle Mossely","2"
"Female","21st","Athlete","France","Sandrine Gruda","2"
"Female","21st","Athlete","Italy","Federica Pellegrini","3"
"Female","21st","Athlete","Italy","Elisa Di Francisca","2"
"Female","21st","Athlete","Italy","Flavia Pennetta","2"
"Female","21st","Athlete","Italy","Sofia Goggia","2"
"Female","21st","Athlete","Japan","Saori Yoshida","3"
"Female","21st","Athlete","Japan","Ayaka Takahashi","2"
"Female","21st","Athlete","Japan","Kaori Icho","2"
"Female","21st","Athlete","Japan","Naomi Osaka","2"
"Female","21st","Athlete","Japan","Yuka Saso","2"
"Female","21st","Athlete","Mexico","Paola Espinosa","4"
"Female","21st","Athlete","Mexico","Mariana Avitia","3"
"Female","21st","Athlete","Mexico","Alejandra Orozco","2"
"Female","21st","Athlete","Mexico","Alejandra Valencia","2"
"Female","21st","Athlete","Mexico","Alexa Moreno","2"
"Female","21st","Athlete","Netherlands","Dafne Schippers","4"
"Female","21st","Athlete","Netherlands","Ranomi Kromowidjojo","4"
"Female","21st","Athlete","Netherlands","Sifan Hassan","3"
"Female","21st","Athlete","Netherlands","Anna van der Breggen","2"
"Female","21st","Athlete","Netherlands","Marianne Vos","2"
"Female","21st","Athlete","Norway","Tiril Eckhoff","3"
"Female","21st","Athlete","Poland","Justyna Kowalczyk","5"
"Female","21st","Athlete","Poland","Anita Włodarczyk","4"
"Female","21st","Athlete","Poland","Agnieszka Radwańska","3"
"Female","21st","Athlete","Poland","Iga Świątek","2"
"Female","21st","Athlete","Poland","Otylia Jędrzejczak","2"
"Female","21st","Athlete","Portugal","Jéssica Augusto","3"
"Female","21st","Athlete","Portugal","Patrícia Mamona","3"
"Female","21st","Athlete","Portugal","Sara Moreira","3"
"Female","21st","Athlete","Portugal","Telma Monteiro","3"
"Female","21st","Athlete","Portugal","Vanessa Fernandes","3"
"Female","21st","Athlete","United Kingdom","Jessica Ennis","7"
"Female","21st","Athlete","United Kingdom","Ellie Simmonds","3"
"Female","21st","Athlete","United Kingdom","Laura Kenny","3"
"Female","21st","Athlete","United Kingdom","Denise Lewis","2"
"Female","21st","Athlete","United Kingdom","Dina Asher-Smith","2"
"Female","21st","Athlete","Russia","Maria Sharapova","4"
"Female","21st","Athlete","Russia","Alina Zagitova","3"
"Female","21st","Athlete","Russia","Yelena Isinbayeva","3"
"Female","21st","Athlete","Russia","Daria Klishina","2"
"Female","21st","Athlete","Turkey","Neslihan Demir","3"
"Female","21st","Athlete","Turkey","Elvan Abeylegesse","2"
"Female","21st","Athlete","Turkey","Gamze Bulut","2"
"Female","21st","Athlete","Turkey","Yasemin Adar","2"
"Female","21st","Athlete","Turkey","Aslı Çakır Alptekin","1"
"Female","21st","Athlete","Spain","Carolina Marin","4"
"Female","21st","Athlete","Spain","Garbiñe Muguruza","2"
"Female","21st","Athlete","Spain","Lydia Valentín","2"
"Female","21st","Artist","Germany","Anne Imhof","2"
"Female","21st","Artist","Germany","Hito Steyerl","2"
"Female","21st","Artist","Argentina","Graciela Sacco","2"
"Female","21st","Artist","Argentina","Liliana Porter","2"
"Female","21st","Artist","Argentina","Nicola Costantino","2"
"Female","21st","Artist","Argentina","Adriana Bustos","1"
"Female","21st","Artist","Brasil","Beatriz Milhazes","2"
"Female","21st","Artist","Brasil","Rosana Paulino","2"
"Female","21st","Artist","Brasil","Ana Carolina","1"
"Female","21st","Artist","Canada","Rebecca Belmore","3"
"Female","21st","Artist","Canada","Sarah Anne Johnson","2"
"Female","21st","Artist","Canada","Shary Boyle","2"
"Female","21st","Artist","Canada","Aliza Nisenbaum","1"
"Female","21st","Artist","China","Cao Fei","3"
"Female","21st","Artist","China","Lin Tianmiao","3"
"Female","21st","Artist","South Korea","Kimsooja","4"
"Female","21st","Artist","South Korea","Haegue Yang","2"
"Female","21st","Artist","South Korea","Park Seo-Bo","2"
"Female","21st","Artist","South Korea","Suki Seokyeong Kang","2"
"Female","21st","Artist","United States","Amy Sherald","2"
"Female","21st","Artist","United States","Beyoncé","2"
"Female","21st","Artist","United States","Billie Eilish","2"
"Female","21st","Artist","United States","Julie Mehretu","2"
"Female","21st","Artist","France","Tatiana Trouvé","3"
"Female","21st","Artist","Italy","Paola Pivi","3"
"Female","21st","Artist","Italy","Vanessa Beecroft","3"
"Female","21st","Artist","Italy","Francesca Woodman","2"
"Female","21st","Artist","Italy","Agata","1"
"Female","21st","Artist","Italy","Anna Feruglio Dal Dan","1"
"Female","21st","Artist","Japan","Mariko Mori","3"
"Female","21st","Artist","Japan","Aya Takano","2"
"Female","21st","Artist","Japan","Tabaimo","2"
"Female","21st","Artist","Mexico","Melanie Smith","2"
"Female","21st","Artist","Mexico","Belkis Ayón","1"
"Female","21st","Artist","Netherlands","Iris van Herpen","2"
"Female","21st","Artist","Netherlands","Aernout Mik","1"
"Female","21st","Artist","Netherlands","Anne Sofia","1"
"Female","21st","Artist","Norway","Ane Brun","2"
"Female","21st","Artist","Norway","Lotte Konow Lund","2"
"Female","21st","Artist","Norway","Marianne Heier","2"
"Female","21st","Artist","Norway","A K Dolven","1"
"Female","21st","Artist","Norway","Ane Graff","1"
"Female","21st","Artist","Poland","Joanna Rajkowska","4"
"Female","21st","Artist","Poland","Katarzyna Kozyra","4"
"Female","21st","Artist","Poland","Monika Sosnowska","3"
"Female","21st","Artist","Poland","Zofia Kulik","3"
