"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Galina Vishnevskaya","Female","20th","Musician","Russia","vishnevskaya, ballet, bolshoi, dancers, stage","0.0","0.838","0.162","0.9882","0.2454545454545454","0.5299242424242425"
"Lyudmila Zykina","Female","20th","Musician","Russia","zykina, soviet, lyudmila, theatre, zolushka","0.008","0.813","0.178","0.992","0.09621212121212121","0.5113636363636364"
"Sofia Gubaidulina","Female","20th","Musician","Russia","gubaidulina, spiegel, sofia, philharmonic, berlin","0.0","0.919","0.081","0.9382","0.10460526315789473","0.41842105263157897"
"Anna Netrebko","Female","20th","Musician","Russia","netrebko, opera, violetta, soprano, debuting","0.012","0.893","0.095","0.9403","0.12742424242424244","0.3819696969696969"
"Ajda Pekkan","Female","20th","Musician","Turkey","ajda, turkish, turkey, pekkan, perdesi","0.013","0.829","0.157","0.9852","0.2713068181818182","0.5553977272727273"
"Müzeyyen Senar","Female","20th","Musician","Turkey","senar, müzeyyen, turkish, theater, alongside","0.007","0.874","0.119","0.9716","0.056666666666666664","0.3972222222222222"
"Safiye Ayla","Female","20th","Musician","Turkey","ayla, safiye, turkey, turkish, essays","0.007","0.882","0.112","0.9729","0.08580246913580249","0.4419753086419752"
"Lola Flores","Female","20th","Musician","Spain","flores, mexican, mexico, songs, entertainment","0.062","0.828","0.11","0.8127","0.15666666666666668","0.39916666666666667"
"Luz Casal","Female","20th","Musician","Spain","casal, coyote, spanish, voz, la","0.061","0.763","0.175","0.9868","0.11556277056277055","0.3989393939393939"
"Hedy Lamarr","Female","20th","Inventor","Germany","lamarr, hollywood, antheil, composer, technology","0.053","0.831","0.116","0.8721","0.1635416666666667","0.4416666666666666"
"Hertha Sponer","Female","20th","Inventor","Germany","sponer, hertha, nuclear, reactions, research","0.054","0.909","0.036","-0.7906","0.14398148148148152","0.5"
"Melitta Bentz","Female","20th","Inventor","Germany","melitta, coffee, brewing, bentz, filter","0.048","0.819","0.132","0.9487","0.17307692307692307","0.3679487179487179"
"Eva Duarte de Perón","Female","20th","Inventor","Argentina","perón, eva, evita, argentina, lady","0.064","0.873","0.063","-0.3182","0.07962962962962965","0.40092592592592585"
"Alicia Netto Hernández","Female","20th","Inventor","Argentina","netto, hernández, mexican, alicia, la","0.009","0.841","0.15","0.9883","0.09194444444444445","0.3475"
"Beatriz G. D. Planchart","Female","20th","Inventor","Argentina","planchart, mexican, american, beatriz, education","0.0","0.864","0.136","0.9812","0.13204099821746879","0.291934046345811"
"Nise da Silveira","Female","20th","Inventor","Brasil","silveira, therapy, art, da, psychiatric","0.008","0.909","0.082","0.9674","0.007407407407407408","0.30138888888888893"
"Amélia Vaquer-Salzmann","Female","20th","Inventor","Brasil","vaquer, salzmann, amélia, prix, le","0.011","0.892","0.097","0.9702","0.1185897435897436","0.29391025641025637"
"Ana Botafogo","Female","20th","Inventor","Brasil","botafogo, ana, brazilian, columnist, jabuti","0.012","0.876","0.112","0.9578","0.14687499999999998","0.5249999999999999"
"Anna Maria da Costa Sztutman","Female","20th","Inventor","Brasil","sztutman, polish, warsaw, costa, anna","0.035","0.851","0.115","0.9255","0.12261904761904764","0.32142857142857145"
"Maud Menten","Female","20th","Inventor","Canada","menten, enzyme, michaelis, kinetics, biochemist","0.0","0.918","0.082","0.9652","0.19583333333333333","0.3880952380952381"
"Alice Evelyn Wilson","Female","20th","Inventor","Canada","wilson, childhood, memoirs, evelyn, boy","0.028","0.836","0.136","0.9806","0.10637254901960783","0.42745098039215684"
"Wu Yi","Female","20th","Inventor","China","wu, yi, forestry, china, environmental","0.016","0.938","0.046","0.6858","0.028156565656565647","0.3839646464646465"
"Kim Siyeon","Female","20th","Inventor","South Korea","kim, siyeon, acting, music, girl","0.039","0.746","0.216","0.9849","0.12387205387205386","0.36451178451178445"
"Choi Eun-kyung","Female","20th","Inventor","South Korea","choi, haja, south, entertainment, eun","0.008","0.859","0.133","0.9858","0.15377846790890268","0.3111283643892339"
"Choi-Sik Park","Female","20th","Inventor","South Korea","park, christian, interfaith, missionary, christianity","0.0","0.925","0.075","0.9062","0.06363636363636363","0.3431818181818182"
"Chung Kiwon","Female","20th","Inventor","South Korea","kiwon, chung, korean, south, literary","0.029","0.781","0.19","0.9906","0.15216049382716054","0.4459876543209876"
"Grace Hopper","Female","20th","Inventor","United States","hopper, computer, programming, grace, navy","0.033","0.805","0.162","0.9744","0.12111111111111116","0.32055555555555554"
"Stephanie Kwolek","Female","20th","Inventor","United States","kwolek, kevlar, dupont, materials, fibers","0.011","0.876","0.113","0.9287","0.15727272727272726","0.4042424242424243"
"Bette Nesmith Graham","Female","20th","Inventor","United States","graham, office, nesmith, bette, product","0.038","0.842","0.12","0.9201","0.03474025974025974","0.44615800865800864"
"Marion Donovan","Female","20th","Inventor","United States","donovan, crib, marion, baby, jersey","0.039","0.766","0.195","0.9936","0.10852272727272727","0.4771590909090908"
"Marthe Gauthier","Female","20th","Inventor","France","gauthier, quebec, quebecois, marthe, hommes","0.014","0.882","0.104","0.961","0.1597826086956522","0.36775362318840576"
"Laura Bassi","Female","20th","Inventor","Italy","bassi, bologna, science, scientist, educator","0.034","0.916","0.05","0.431","0.1590909090909091","0.509090909090909"
"Maria Artini","Female","20th","Inventor","Italy","artini, italian, pavese, translations, vergine","0.03","0.914","0.056","0.7269","0.10416666666666667","0.26638888888888884"
"Maria Montessori","Female","20th","Inventor","Italy","montessori, bambini, dei, rome, educational","0.026","0.871","0.103","0.9337","0.11136363636363637","0.26515151515151514"
"Adriana Bertolucci","Female","20th","Inventor","Italy","bertolucci, adriana, film, bernardo, weight","0.007","0.924","0.07","0.9393","0.12747668997668998","0.3900932400932401"
"Fusae Nagai","Female","20th","Inventor","Japan","nagai, peace, wilpf, japanese, pacifist","0.089","0.792","0.119","0.4939","0.06874999999999999","0.2578125"
"Hideko Nishioka","Female","20th","Inventor","Japan","nishioka, japanese, hideko, music, pop","0.0","0.923","0.077","0.9178","0.17023809523809522","0.39722222222222225"
"Hiroko Anka","Female","20th","Inventor","Japan","anka, japan, japanese, cultural, nihon","0.027","0.843","0.13","0.9794","0.09232323232323233","0.32348484848484843"
"María Teresa Gutiérrez","Female","20th","Inventor","Mexico","gutiérrez, arts, mexican, women, mexico","0.007","0.851","0.141","0.9717","0.14044117647058818","0.3137254901960784"
"Alicia Lind Rodríguez Díaz","Female","20th","Inventor","Mexico","lind, rodríguez, argentina, journalism, primera","0.045","0.772","0.183","0.9876","0.10578703703703704","0.3347222222222222"
"Ana María Téllez-Vázquez","Female","20th","Inventor","Mexico","téllez, vázquez, mexican, april, hermosa","0.008","0.803","0.19","0.9942","0.21048387096774185","0.4290322580645161"
"Antonia Nava de Catalán","Female","20th","Inventor","Mexico","catalán, spanish, nava, historical, history","0.05","0.857","0.093","0.7964","0.09845679012345679","0.25339506172839504"
"Ank Salomons","Female","20th","Inventor","Netherlands","salomons, indonesian, ank, indonesia, dutch","0.063","0.883","0.054","-0.0424","0.08088624338624338","0.3816798941798942"
"Anna Maria van Schurman","Female","20th","Inventor","Netherlands","schurman, van, intellectual, zuccaro, arcadia","0.0","0.823","0.177","0.9833","0.2598958333333333","0.5578125000000002"
"Anne Frank","Female","20th","Inventor","Netherlands","anne, frank, hiding, otto, diary","0.16","0.762","0.078","-0.9587","-0.027777777777777783","0.3814814814814815"
"Ans van der Meer","Female","20th","Inventor","Netherlands","meer, van, der, dutch, molen","0.008","0.84","0.152","0.9897","0.12614942528735631","0.4853448275862069"
"Beatrijs ter Winkel","Female","20th","Inventor","Netherlands","winkel, ter, stemmen, dutch, stille","0.049","0.832","0.12","0.9042","0.10588235294117648","0.40098039215686265"
"Anna B. Løken","Female","20th","Inventor","Norway","løken, labor, gender, economics, oslo","0.0","0.929","0.071","0.9517","0.09068627450980393","0.22990196078431374"
"Anna Bågenholm","Female","20th","Inventor","Norway","bågenholm, arctic, polar, swedish, research","0.039","0.876","0.085","0.904","-0.00863095238095238","0.449404761904762"
"Anna Platou","Female","20th","Inventor","Norway","platou, portugal, da, outro, visão","0.02","0.84","0.14","0.9774","0.14618055555555554","0.3930555555555555"
"Astrid Bjørkås","Female","20th","Inventor","Norway","bjørkås, astrid, awareness, norway, mental","0.037","0.763","0.2","0.9937","0.062348178137651825","0.44328609986504725"
"Bergljot Børresen","Female","20th","Inventor","Norway","børresen, bergljot, tromsø, scandinavian, children","0.007","0.831","0.162","0.9924","0.11865079365079363","0.3274267399267399"
"Aniela Aflalo","Female","20th","Inventor","Poland","aflalo, polish, poems, pięknieś, rzeźbiona","0.06","0.823","0.117","0.9477","0.18839285714285717","0.5038690476190476"
"Anna Nałkowska","Female","20th","Inventor","Poland","nałkowska, underground, 1935, warsaw, pamiętnik","0.173","0.62","0.207","0.7003","0.16568627450980392","0.31274509803921563"
"Maria Amélia Chaves","Female","20th","Inventor","Portugal","chaves, children, menino, rosa, boy","0.01","0.82","0.17","0.9879","0.030263157894736846","0.3662280701754386"
"Adelaide Meira Santos","Female","20th","Inventor","Portugal","santos, brazilian, literary, brazil, vinicius","0.0","0.915","0.085","0.9378","0.1716666666666667","0.37708333333333327"
"Adélia Ferreira","Female","20th","Inventor","Portugal","ferreira, adélia, lopes, são, paulo","0.012","0.884","0.104","0.9545","0.08240740740740742","0.37037037037037035"
"Margaret Wilcox","Female","20th","Inventor","United Kingdom","wilcox, margaret, american, war, women","0.06","0.743","0.197","0.9882","0.12075757575757576","0.380580808080808"
"Mary Anderson","Female","20th","Inventor","United Kingdom","anderson, wiper, windshield, automotive, innovation","0.024","0.764","0.212","0.983","0.16875","0.29166666666666663"
"Zinaida Yermolyeva","Female","20th","Inventor","Russia","yermolyeva, soviet, ideological, russian, poetry","0.112","0.786","0.102","-0.6633","0.1416666666666667","0.38333333333333325"
"Valentina Tereshkova","Female","20th","Inventor","Russia","tereshkova, space, soviet, cosmonaut, maslennikovo","0.028","0.895","0.077","0.6124","0.06805555555555556","0.44236111111111104"
"Alla Azarova","Female","20th","Inventor","Russia","azarova, russian, alla, moscow, versailles","0.024","0.768","0.208","0.9875","0.15089285714285716","0.39136904761904756"
"Anna Kékulé","Female","20th","Inventor","Russia","kékulé, women, rights, anna, kekulé","0.051","0.878","0.07","0.4939","0.17954545454545456","0.3356060606060606"
"Antonina Lebedeva","Female","20th","Inventor","Russia","lebedeva, ivanov, antonina, poetry, poet","0.074","0.824","0.101","0.8405","0.10161290322580646","0.37338709677419357"
"5. Türkan Saylan","Female","20th","Inventor","Turkey","saylan, türkan, turkish, istanbul, bir","0.017","0.865","0.118","0.9625","0.11292335115864528","0.2943850267379679"
"2. Güler Sabancı","Female","20th","Inventor","Turkey","sabancı, güler, business, turkey, responsibility","0.0","0.891","0.109","0.9468","0.14816468253968254","0.4001488095238095"
"1. Afife Batur","Female","20th","Inventor","Turkey","batur, afife, turkish, turkey, prufrock","0.016","0.81","0.174","0.9845","0.11666666666666668","0.4691358024691358"
"3. Esin Afşar","Female","20th","Inventor","Turkey","kalpten, bir, sonra, ka, kal","0.004","0.988","0.007","0.9432","0.14914414414414418","0.5058108108108109"
"Ángela Ruiz Robles","Female","20th","Inventor","Spain","ruiz, robles, particle, physics, mexico","0.0","0.893","0.107","0.9584","0.11242424242424244","0.37808080808080813"
"Ana María Cetto","Female","20th","Inventor","Spain","cetto, argentine, military, maría, ana","0.016","0.844","0.14","0.9821","0.07982456140350876","0.4087719298245614"
"Claudia Buch","Female","21st","Economist","Germany","buch, ziegenhalsdegen, die, panther, claudia","0.065","0.782","0.153","0.9631","0.13949275362318844","0.2949275362318841"
"Isabel Schnabel","Female","21st","Economist","Germany","schnabel, isabel, poetry, blätter, frühlingserwachen","0.017","0.85","0.134","0.9774","0.11229166666666668","0.35416666666666663"
"Monika Schnitzer","Female","21st","Economist","Germany","schnitzer, monika, psychoanalytic, psychoanalysis, dreams","0.0","0.879","0.121","0.9709","0.12262396694214876","0.42427685950413213"
"Beatrice Weder di Mauro","Female","21st","Economist","Germany","weder, mauro, di, italian, ddl","0.021","0.817","0.162","0.9927","0.10166666666666664","0.3019597069597069"
"Nicola Fuchs-Schündeln","Female","21st","Economist","Germany","fuchs, schündeln, economic, economics, nicola","0.035","0.859","0.106","0.9349","0.11076388888888894","0.3038194444444445"
"Fernanda Vallejos","Female","21st","Economist","Argentina","vallejos, vuelvo, esta, cero, ll","0.014","0.848","0.137","0.9577","0.18154761904761907","0.4583333333333333"
"Marina Dal Poggetto","Female","21st","Economist","Argentina","poggetto, dal, italian, rome, literary","0.045","0.851","0.104","0.8658","0.09895833333333336","0.2765625"
"Mercedes Marcó del Pont","Female","21st","Economist","Argentina","catalan, pont, marcó, del, avui","0.031","0.834","0.134","0.9848","0.16057692307692312","0.38269230769230755"
"Roxana Maurizio","Female","21st","Economist","Argentina","maurizio, translation, italian, padua, borges","0.008","0.908","0.084","0.9666","0.1037878787878788","0.29734848484848475"
"Alejandra Belyndt","Female","21st","Economist","Argentina","belyndt, chilean, alejandra, las, language","0.026","0.854","0.12","0.9712","0.07634408602150537","0.3330645161290321"
"Laura Carvalho","Female","21st","Economist","Brasil","carvalho, laura, portuguese, prémio, da","0.019","0.814","0.168","0.9892","0.1371376811594203","0.42681159420289844"
"Adriana M. F. Santos","Female","21st","Economist","Brasil","santos, children, adriana, os, cultural","0.0","0.827","0.173","0.9928","0.20920928030303024","0.3774857954545454"
"Ana Paula Melo","Female","21st","Economist","Brasil","paula, ana, music, melo, classical","0.0","0.834","0.166","0.9935","0.17294932079414838","0.38636363636363635"
"Ana Paula Ribeiro","Female","21st","Economist","Brasil","brazilian, ribeiro, paula, journalism, ana","0.009","0.862","0.129","0.9792","0.1625","0.35745614035087714"
"Frances Woolley","Female","21st","Economist","Canada","woolley, alice, children, frances, women","0.025","0.862","0.113","0.9669","0.11283333333333337","0.41566666666666663"
"Mikal Skuterud","Female","21st","Economist","Canada","skuterud, norwegian, nei, mikal, dagbladet","0.036","0.825","0.139","0.9716","0.10673076923076921","0.23750000000000002"
"Tammy Schirle","Female","21st","Economist","Canada","schirle, instruction, based, curriculum, research","0.0","0.9","0.1","0.9538","0.32083333333333336","0.4708333333333334"
"Huang Yiping","Female","21st","Economist","China","chinese, huang, yiping, literary, literature","0.011","0.89","0.099","0.9628","0.08192389006342496","0.28722692036645514"
"Lin Yi","Female","21st","Economist","China","lin, yi, chinese, films, film","0.059","0.863","0.078","0.4019","0.08015151515151515","0.33606060606060606"
"Yang Yao","Female","21st","Economist","China","yao, yang, chinese, dynasties, ming","0.0","0.959","0.041","0.6697","0.07023809523809524","0.228968253968254"
"Cho Yun-kyoung","Female","21st","Economist","South Korea","cho, yun, hen, kyung, south","0.068","0.796","0.136","0.9366","0.21018518518518514","0.4074074074074074"
"Hong Ji-hee","Female","21st","Economist","South Korea","hong, television, ji, hee, iljimae","0.0","0.873","0.127","0.9857","0.14924242424242423","0.4393939393939394"
"Hong Seol-a","Female","21st","Economist","South Korea","seol, poetry, korea, seoul, heaney","0.016","0.874","0.11","0.9822","0.09924242424242426","0.3507314524555903"
"Austan Goolsbee","Female","21st","Economist","United States","goolsbee, professor, public, economist, assistant","0.02","0.906","0.074","0.8934","0.1686868686868687","0.24840067340067348"
"Susan Athey","Female","21st","Economist","United States","athey, regulatory, auctions, auction, berkeley","0.0","0.927","0.073","0.9442","0.07243589743589743","0.22628205128205126"
"Camille Landais","Female","21st","Economist","France","landais, pierre, glimpse, buchenwald, seghers","0.092","0.805","0.103","0.128","0.12234848484848486","0.31477272727272726"
"Hélène Rey","Female","21st","Economist","France","rey, hélène, lse, economic, eurozone","0.0","0.943","0.057","0.875","0.076875","0.19208333333333336"
"Isabelle Méjean","Female","21st","Economist","France","méjean, isabelle, fées, le, la","0.0","0.871","0.129","0.9854","0.1425925925925926","0.32839506172839505"
"Daniela Del Boca","Female","21st","Economist","Italy","boca, del, italian, american, daniela","0.027","0.786","0.186","0.987","0.19015151515151513","0.5231439393939394"
"Margherita Borella","Female","21st","Economist","Italy","borella, italian, sodoma, giorni, margherita","0.039","0.827","0.134","0.9771","0.07083333333333335","0.31637931034482747"
"Akiko Suwa-Eisenmann","Female","21st","Economist","Japan","suwa, eisenmann, japanese, studies, wabi","0.0","0.914","0.086","0.9749","0.05413752913752915","0.25588578088578084"
"Ayako Kondo","Female","21st","Economist","Japan","kondo, ayako, kyoto, ancestral, hermit","0.024","0.797","0.179","0.9933","0.09901960784313725","0.3289215686274509"
"Fumio Ohtake","Female","21st","Economist","Japan","ohtake, japanese, poets, modernist, revitalized","0.009","0.852","0.139","0.9735","0.11493055555555558","0.29895833333333327"
"Haruko Wakabayashi","Female","21st","Economist","Japan","wakabayashi, american, japanese, autobiographical, haruko","0.049","0.83","0.121","0.9286","0.11170798898071625","0.31225895316804403"
"Valeria Moy","Female","21st","Economist","Mexico","moy, valeria, argentina, argentine, spirits","0.007","0.769","0.223","0.996","0.15452380952380954","0.3885714285714285"
"Adriana Urizar","Female","21st","Economist","Mexico","urizar, spanish, adriana, literary, el","0.025","0.816","0.159","0.9886","0.10528455284552846","0.3205284552845528"
"Alicia Girón","Female","21st","Economist","Mexico","girón, mexican, jornada, alicia, televisión","0.078","0.766","0.156","0.9811","0.09506461675579324","0.2687611408199643"
"Anna Spalthoff","Female","21st","Economist","Netherlands","spalthoff, weimar, german, settled, anna","0.09","0.787","0.123","0.8165","0.1099296536796537","0.3180194805194804"
"Mari Rege","Female","21st","Economist","Norway","rege, historical, portuguese, historian, portugal","0.0","0.868","0.132","0.9628","0.13397435897435897","0.20897435897435895"
"Ragnhild Balsvik","Female","21st","Economist","Norway","balsvik, music, operatic, soprano, oslo","0.025","0.835","0.14","0.9899","0.1695566778900112","0.37146464646464644"
"Anna T. S. H. D. Lyngstad","Female","21st","Economist","Norway","lyngstad, frida, abba, pop, swedish","0.0","0.859","0.141","0.9873","0.15312499999999998","0.484375"
"Anne Kathrine Gjerstad","Female","21st","Economist","Norway","gjerstad, norwegian, kathrine, biographies, anne","0.023","0.857","0.12","0.9729","0.10407407407407411","0.27061728395061724"
"Agnieszka Jakob","Female","21st","Economist","Poland","jakob, polish, literature, masłowska, tokarczuk","0.013","0.853","0.135","0.9837","0.07166666666666667","0.27291666666666664"
"Anna Matysiak","Female","21st","Economist","Poland","matysiak, ukrainian, resistance, polish, war","0.06","0.727","0.213","0.9835","0.12380952380952381","0.5238095238095238"
"Maria João Rodrigues","Female","21st","Economist","Portugal","rodrigues, roda, program, journalism, portugal","0.0","0.94","0.06","0.8399","0.16249999999999998","0.3666666666666667"
"Susana Peralta","Female","21st","Economist","Portugal","peralta, susana, spanish, speaking, la","0.016","0.781","0.203","0.9941","0.14116161616161613","0.4292929292929293"
"Ana Catarina Basto","Female","21st","Economist","Portugal","basto, catarina, portuguese, ana, lisbon","0.048","0.828","0.124","0.9231","0.06274509803921569","0.35490196078431374"
"Ana Lúcia Martins","Female","21st","Economist","Portugal","martins, lúcia, children, jabuti, prêmio","0.022","0.811","0.167","0.9917","0.18044871794871795","0.3801282051282051"
"Linda Yueh","Female","21st","Economist","United Kingdom","yueh, china, linda, brookings, economic","0.0","0.929","0.071","0.872","0.06818181818181818","0.22727272727272727"
"Natalia Zubarevich","Female","21st","Economist","Russia","ukrainian, zubarevich, natalia, ukraine, journalism","0.056","0.799","0.145","0.9766","0.0912280701754386","0.3767543859649123"
"Alexandra A. Kholodova","Female","21st","Economist","Russia","kholodova, song, fantasy, genre, russia","0.009","0.87","0.12","0.9741","0.15542264752791068","0.3919059011164274"
"Anna V. Yakovleva","Female","21st","Economist","Russia","yakovleva, soviet, war, anna, poems","0.135","0.822","0.043","-0.9754","0.058333333333333334","0.30357142857142855"
"Ekaterina Braginskaya","Female","21st","Economist","Russia","braginskaya, soviet, tambov, ekaterina, evening","0.043","0.813","0.145","0.9861","0.10023809523809527","0.4932993197278911"
"Elena Dmitrievskaya","Female","21st","Economist","Russia","dmitrievskaya, russian, elena, moscow, literary","0.018","0.86","0.122","0.9694","0.09891975308641977","0.2762345679012345"
"Ebru Voyvoda","Female","21st","Economist","Turkey","voyvoda, canadian, ebru, indigenous, trafficking","0.022","0.86","0.117","0.9726","0.14254385964912278","0.3232456140350877"
"Fatma Doğruel","Female","21st","Economist","Turkey","doğruel, turkish, fatma, tradition, journalists","0.01","0.821","0.17","0.9892","0.14577922077922081","0.3395021645021644"
"Ahu Güven","Female","21st","Economist","Turkey","güven, turkish, arava, political, jelen","0.034","0.885","0.081","0.7552","0.11041666666666668","0.18333333333333335"
"Aslı Demirgüç-Kunt","Female","21st","Economist","Turkey","financial, demirgüç, kunt, bank, economic","0.026","0.892","0.082","0.9081","0.11517857142857145","0.2133928571428572"
"Aslı Şen-Taşbaşı","Female","21st","Economist","Turkey","taşbaşı, şen, turkish, film, güller","0.011","0.817","0.172","0.9853","0.13935185185185184","0.43564814814814806"
"Coral del Río","Female","21st","Economist","Spain","río, del, coral, mexican, mexico","0.017","0.838","0.145","0.9868","0.08951612903225807","0.3419354838709677"
"Sara de la Rica","Female","21st","Economist","Spain","sara, rica, feminist, women, wealthy","0.032","0.832","0.136","0.9793","0.11636904761904762","0.39464285714285713"
"Teresa Garcia-Milà","Female","21st","Economist","Spain","catalan, milà, garcia, medieval, language","0.0","0.839","0.161","0.9914","0.08898809523809524","0.34851190476190474"
"Almudena Sevilla","Female","21st","Economist","Spain","sevilla, film, habito, piel, hospital","0.0","0.868","0.132","0.9779","0.13583333333333333","0.4295833333333333"
"Ana María Prades","Female","21st","Economist","Spain","prades, cuban, culinary, maría, ana","0.008","0.805","0.188","0.9935","0.19772727272727272","0.46742424242424235"
"Ursula von der Leyen","Female","21st","Politician","Germany","leyen, von, der, european, defense","0.044","0.888","0.068","0.34","0.04743589743589745","0.1987179487179487"
"Annalena Baerbock","Female","21st","Politician","Germany","baerbock, germany, green, climate, european","0.018","0.847","0.135","0.9723","0.0191358024691358","0.20432098765432094"
"Katrin Göring-Eckardt","Female","21st","Politician","Germany","eckardt, göring, german, bundestag, environmental","0.011","0.861","0.128","0.9716","0.027777777777777773","0.2365079365079365"
"Manuela Schwesig","Female","21st","Politician","Germany","schwesig, hamburg, toten, hosen, protections","0.191","0.716","0.093","-0.9509","0.06","0.22000000000000003"
"Cristina Fernández de Kirchner","Female","21st","Politician","Argentina","kirchner, néstor, president, cristina, alfonsín","0.044","0.865","0.091","0.8591","0.09924242424242426","0.3416666666666667"
"Elisa Carrió","Female","21st","Politician","Argentina","carrió, argentine, elisa, mothers, dirty","0.119","0.704","0.177","0.9678","0.09753086419753088","0.4037037037037035"
"Gabriela Michetti","Female","21st","Politician","Argentina","michetti, kirchner, argentina, cultural, culture","0.0","0.919","0.081","0.9169","0.08","0.1966666666666667"
"María Eugenia Vidal","Female","21st","Politician","Argentina","vidal, argentine, la, lucha, prometida","0.03","0.852","0.117","0.8573","0.14722222222222223","0.35611111111111104"
"Patricia Bullrich","Female","21st","Politician","Argentina","bullrich, patricia, buenos, aires, ucr","0.016","0.907","0.077","0.9215","0.12142857142857141","0.2976190476190476"
"Fabiana Silva","Female","21st","Politician","Brasil","silva, brazilian, são, paulo, perfeição","0.014","0.822","0.164","0.9731","0.16145833333333334","0.4124999999999999"
"Gleisi Hoffmann","Female","21st","Politician","Brasil","hoffmann, berlin, european, bundestag, member","0.0","0.878","0.122","0.9623","0.07644927536231885","0.26557971014492754"
"Chrystia Freeland","Female","21st","Politician","Canada","freeland, foreign, minister, affairs, atlantic","0.019","0.926","0.055","0.8271","0.005885780885780885","0.196969696969697"
"Rona Ambrose","Female","21st","Politician","Canada","ambrose, chair, house, republican, representatives","0.02","0.86","0.12","0.9869","0.20729166666666668","0.5423611111111112"
"Anita Anand","Female","21st","Politician","Canada","anand, anita, crossword, indian, journalism","0.007","0.807","0.186","0.9953","0.1950757575757576","0.3416666666666667"
"Carolyn Bennett","Female","21st","Politician","Canada","bennett, novice, romance, suspense, carolyn","0.006","0.755","0.238","0.9976","0.1878787878787879","0.41598484848484846"
"Liu Yandong","Female","21st","Politician","China","liu, youth, yandong, league, communist","0.006","0.916","0.077","0.9246","0.06","0.26033333333333325"
"Sun Chunlan","Female","21st","Politician","China","sun, chunlan, chinese, china, ccp","0.009","0.868","0.123","0.9707","0.04130434782608696","0.3152173913043478"
"Chen Zhili","Female","21st","Politician","China","chen, china, zhili, rightist, movement","0.041","0.814","0.145","0.9794","0.10164449371766446","0.33630820399113076"
"Fu Ying","Female","21st","Politician","China","ying, fu, china, diplomatic, foreign","0.106","0.762","0.132","-0.2263","0.08106060606060607","0.27129329004328995"
"Choo Mi-ae","Female","21st","Politician","South Korea","choo, ae, mi, south, literary","0.057","0.871","0.073","0.7615","0.02769607843137254","0.3325980392156862"
"Kang Kyung-wha","Female","21st","Politician","South Korea","kang, art, korean, wha, kyung","0.0","0.868","0.132","0.9652","0.19517543859649122","0.6144736842105264"
"Kim Jong-sook","Female","21st","Politician","South Korea","jong, sook, kim, acting, actress","0.018","0.763","0.219","0.9946","0.21428571428571427","0.4095238095238095"
"Kamala Harris","Female","21st","Politician","United States","harris, attorney, american, asian, vice","0.016","0.926","0.058","0.8316","0.10268817204301076","0.24569892473118277"
"Nancy Pelosi","Female","21st","Politician","United States","pelosi, nancy, speaker, house, assemblywoman","0.0","0.924","0.076","0.9169","0.20394736842105263","0.38903508771929823"
"Elizabeth Warren","Female","21st","Politician","United States","warren, consumer, protection, harvard, school","0.0","0.949","0.051","0.8957","0.07272727272727274","0.13636363636363635"
"Alexandria Ocasio-Cortez","Female","21st","Politician","United States","ocasio, cortez, green, alexandria, organizing","0.0","0.923","0.077","0.9631","0.0901818181818182","0.3213838383838384"
"Najat Vallaud-Belkacem","Female","21st","Politician","France","vallaud, belkacem, environmental, france, minister","0.0","0.809","0.191","0.9929","0.1046401515151515","0.4668560606060607"
"Ségolène Royal","Female","21st","Politician","France","royal, candidate, socialist, french, campaign","0.024","0.837","0.139","0.9873","0.09015624999999998","0.4090624999999999"
"Marine Le Pen","Female","21st","Politician","France","rally, pen, le, controversial, immigration","0.076","0.85","0.075","0.2023","0.21123188405797103","0.49746376811594195"
"Elisabeth Borne","Female","21st","Politician","France","borne, macron, emmanuel, politics, women","0.005","0.924","0.071","0.923","0.08771645021645022","0.17472943722943723"
"Giorgia Meloni","Female","21st","Politician","Italy","meloni, italian, party, brothers, italy","0.0","0.861","0.139","0.9694","0.09623015873015874","0.3265873015873016"
"Maria Elena Boschi","Female","21st","Politician","Italy","boschi, pompeii, contests, uses, coming","0.024","0.86","0.116","0.9337","0.14777777777777776","0.36666666666666664"
"Laura Boldrini","Female","21st","Politician","Italy","boldrini, italian, rights, senate, laura","0.043","0.824","0.133","0.9623","0.15705128205128208","0.25192307692307686"
"Seiko Noda","Female","21st","Politician","Japan","noda, seiko, japan, women, minister","0.069","0.834","0.097","0.6124","0.11126543209876544","0.3304012345679012"
"Tomomi Inada","Female","21st","Politician","Japan","inada, furigana, toge, japanese, prize","0.027","0.734","0.239","0.9928","0.15766666666666668","0.4229999999999999"
"Renho Murata","Female","21st","Politician","Japan","murata, renho, japan, japanese, ancestors","0.017","0.852","0.131","0.9805","0.12625000000000003","0.375625"
"Mizuho Fukushima","Female","21st","Politician","Japan","fukushima, ginga, mizuho, children, takaoka","0.013","0.86","0.126","0.9723","0.2130952380952381","0.3908730158730158"
"Claudia Sheinbaum","Female","21st","Politician","Mexico","sheinbaum, mexico, mexican, november, 2024","0.0","0.873","0.127","0.9403","0.1073529411764706","0.3024509803921569"
"Josefina Vázquez Mota","Female","21st","Politician","Mexico","josefina, vázquez, mota, television, telenovela","0.027","0.812","0.161","0.9875","0.14962121212121213","0.28219696969696967"
