"Name","Gender","Century","Scope","Country","top5_keywords","sent_neg","sent_neu","sent_pos","sent_compound","polarity","subjectivity"
"Claudia Piñeiro","Female","21st","Writer","Argentina","piñeiro, argentinian, knows, elena, novels","0.016","0.854","0.13","0.9682","0.0930555555555556","0.2944444444444444"
"Mariana Enriquez","Female","21st","Writer","Argentina","enriquez, horror, en, argentinian, journalism","0.098","0.817","0.086","-0.7184","0.03731060606060607","0.33749999999999997"
"Selva Almada","Female","21st","Writer","Argentina","ríos, almada, entre, violence, rural","0.065","0.809","0.126","0.9022","0.11190476190476191","0.3650793650793651"
"Ariana Harwicz","Female","21st","Writer","Argentina","harwicz, unflinching, argentina, ariana, latin","0.04","0.826","0.133","0.936","0.07423785891527827","0.3713015479144511"
"Ana Paula Maia","Female","21st","Writer","Brasil","maia, brazilian, paula, ana, iguaçu","0.032","0.809","0.159","0.9769","0.13141025641025642","0.5354553492484527"
"Conceição Evaristo","Female","21st","Writer","Brasil","evaristo, brazilian, afro, black, experiences","0.052","0.817","0.131","0.9493","0.12149122807017543","0.4267543859649122"
"Adriana Lisboa","Female","21st","Writer","Brasil","lisboa, brazil, literature, santista, sinfonia","0.0","0.862","0.138","0.9831","0.12803030303030302","0.3522727272727273"
"Carola Saavedra","Female","21st","Writer","Brasil","saavedra, chilean, published, disasters, irá","0.043","0.861","0.096","0.8795","0.10512523191094622","0.36589363017934445"
"Tatiana Salem Levy","Female","21st","Writer","Brasil","levy, brazilian, rio, janeiro, lisbon","0.0","0.913","0.087","0.9515","0.08825757575757576","0.33825757575757576"
"Miriam Toews","Female","21st","Writer","Canada","toews, steinbach, manitoba, canada, kindness","0.087","0.753","0.16","0.9473","0.12948717948717944","0.4378205128205128"
"Emma Donoghue","Female","21st","Writer","Canada","donoghue, dublin, stir, roulston, akin","0.0","0.886","0.114","0.9729","0.07683333333333334","0.229"
"Cherie Dimaline","Female","21st","Writer","Canada","dimaline, marrow, thieves, métis, indigenous","0.0","0.879","0.121","0.9788","0.08333333333333336","0.3453296703296703"
"Chi Zijian","Female","21st","Writer","China","zijian, chi, china, northeast, region","0.011","0.857","0.132","0.9781","0.05455182072829131","0.25847338935574227"
"Fang Fang","Female","21st","Writer","China","fang, wuhan, lockdown, diary, chinese","0.048","0.821","0.131","0.9618","0.08103448275862073","0.29540229885057473"
"Mian Mian","Female","21st","Writer","China","mian, candy, china, drug, underground","0.046","0.824","0.13","0.9583","0.11935483870967742","0.3801075268817204"
"Wei Hui","Female","21st","Writer","China","hui, shanghai, wei, baby, sexually","0.087","0.766","0.148","0.9267","0.17415501165501165","0.4296620046620046"
"Yan Ge","Female","21st","Writer","China","ge, yan, sichuan, english, paste","0.008","0.833","0.159","0.9823","0.1417878787878788","0.33651515151515143"
"Kyung-sook Shin","Female","21st","Writer","South Korea","shin, korean, seoul, jeongeup, fables","0.042","0.844","0.114","0.9442","0.1030355276907001","0.3125862068965517"
"Cho Nam-joo","Female","21st","Writer","South Korea","cho, korean, typical, jiyoung, joo","0.008","0.867","0.126","0.976","0.0787878787878788","0.4496212121212121"
"Choi Eun-young","Female","21st","Writer","South Korea","gwangju, choi, korean, stories, short","0.039","0.82","0.14","0.9612","0.09666666666666665","0.345"
"Chimamanda Ngozi Adichie","Female","21st","Writer","United States","adichie, nsukka, nigeria, university, master","0.025","0.863","0.112","0.9565","0.14848484848484847","0.35984848484848486"
"Jennifer Egan","Female","21st","Writer","United States","egan, novel, waitressing, thouron, goon","0.027","0.83","0.143","0.9744","0.05520482603815938","0.32887205387205387"
"Jesmyn Ward","Female","21st","Writer","United States","ward, sing, men, african, brother","0.098","0.785","0.117","0.4588","0.06577380952380953","0.43125"
"Jhumpa Lahiri","Female","21st","Writer","United States","lahiri, english, italian, written, collection","0.0","0.904","0.096","0.9652","0.11766666666666666","0.2916666666666667"
"Roxane Gay","Female","21st","Writer","United States","gay, omaha, roxane, assaulted, ayiti","0.064","0.814","0.122","0.8591","0.13134157509157507","0.4483287545787546"
"Virginie Despentes","Female","21st","Writer","France","despentes, baise, moi, sex, challenging","0.114","0.779","0.107","-0.7096","0.13802083333333334","0.42291666666666666"
"Leïla Slimani","Female","21st","Writer","France","slimani, moroccan, lullaby, morocco, sex","0.018","0.858","0.124","0.9686","0.10198412698412698","0.33928571428571425"
"Angot Christine","Female","21st","Writer","France","angot, uncompromising, châteauroux, pourquoi, inceste","0.104","0.745","0.151","0.8375","0.0382967032967033","0.5226923076923077"
"Marie NDiaye","Female","21st","Writer","France","ndiaye, senegalese, french, prix, plays","0.011","0.848","0.141","0.9764","0.15078787878787878","0.3681818181818181"
"Melania Mazzucco","Female","21st","Writer","Italy","mazzucco, medusa, italian, rome, novel","0.028","0.759","0.212","0.991","0.21080246913580247","0.33179012345679"
"Michela Murgia","Female","21st","Writer","Italy","murgia, michela, activist, 2023, cabras","0.049","0.781","0.169","0.9835","0.08746279761904763","0.4218377976190476"
"Yoko Ogawa","Female","21st","Writer","Japan","ogawa, memory, writing, housekeeper, quietly","0.013","0.856","0.13","0.9783","0.03611111111111111","0.340432098765432"
"Sayaka Murata","Female","21st","Writer","Japan","convenience, store, murata, woman, novel","0.01","0.811","0.18","0.9892","0.07880036630036631","0.34482600732600727"
"Hiromi Kawakami","Female","21st","Writer","Japan","kawakami, connection, nakano, manazuru, hiromi","0.019","0.824","0.157","0.9829","0.10867816091954025","0.3789655172413793"
"Kirino Natsuo","Female","21st","Writer","Japan","kirino, face, unflinching, prize, gruesome","0.093","0.725","0.182","0.9734","0.008","0.38133333333333325"
"Guadalupe Nettel","Female","21st","Writer","Mexico","nettel, mexico, en, literary, el","0.0","0.891","0.109","0.9701","0.12147435897435899","0.407051282051282"
"Cristina Rivera Garza","Female","21st","Writer","Mexico","garza, liliana, rivera, diego, san","0.051","0.803","0.146","0.9712","0.1628472222222222","0.40381944444444445"
"Fernanda Melchor","Female","21st","Writer","Mexico","melchor, hurricane, veracruz, season, violence","0.095","0.776","0.128","0.6124","0.06814102564102563","0.3101068376068376"
"Valeria Luiselli","Female","21st","Writer","Mexico","luiselli, mexico, essay, volunteering, longlisted","0.0","0.867","0.133","0.9805","0.14535984848484848","0.47564393939393945"
"Brenda Lozano","Female","21st","Writer","Mexico","lozano, literature, tiradentes, libres, tantos","0.022","0.871","0.106","0.9371","0.0685805422647528","0.258133971291866"
"Connie Palmen","Female","21st","Writer","Netherlands","palmen, dutch, vriendschap, odiliënberg, zegt","0.051","0.764","0.185","0.9838","0.170679012345679","0.4657407407407408"
"Marieke Lucas Rijneveld","Female","21st","Writer","Netherlands","rijneveld, rural, novel, caul, dairy","0.068","0.752","0.18","0.9786","0.05448717948717948","0.47147435897435896"
"Renate Dorrestein","Female","21st","Writer","Netherlands","dorrestein, renate, magazine, difficult, unflinching","0.097","0.775","0.129","0.6865","0.04018518518518518","0.5341975308641975"
"Anna Enquist","Female","21st","Writer","Netherlands","enquist, grief, bordewijk, forties, meesterstuk","0.076","0.8","0.124","0.8479","0.06231884057971016","0.4768115942028985"
"Helene Uri","Female","21st","Writer","Norway","uri, linguistics, language, norwegian, anna","0.0","0.864","0.136","0.9786","0.15833333333333333","0.4105072463768115"
"Anne Holt","Female","21st","Writer","Norway","holt, police, crime, fiction, lawyer","0.074","0.864","0.062","-0.5477","0.09861111111111114","0.3201388888888889"
"Dorota Masłowska","Female","21st","Writer","Poland","masłowska, polish, novel, paw, królowej","0.068","0.786","0.146","0.9186","0.09733333333333334","0.32899999999999996"
"Magdalena Tulli","Female","21st","Writer","Poland","tulli, polish, literary, warsaw, novels","0.02","0.877","0.103","0.9595","0.11250000000000003","0.339102564102564"
"Joanna Bator","Female","21st","Writer","Poland","bator, literary, multigenerational, piaskowa, prawie","0.028","0.85","0.121","0.9605","0.09270833333333334","0.2829861111111111"
"Sylwia Chutnik","Female","21st","Writer","Poland","chutnik, warsaw, atlas, social, polish","0.027","0.804","0.169","0.9878","0.11994949494949493","0.2805555555555555"
"Dulce Maria Cardoso","Female","21st","Writer","Portugal","cardoso, portugal, portuguese, past, lisbon","0.011","0.893","0.096","0.9459","0.13674242424242422","0.359469696969697"
"Ana Luísa Amaral","Female","21st","Writer","Portugal","amaral, poetry, portuguese, luísa, environmental","0.039","0.811","0.15","0.9628","0.13695652173913042","0.41231884057971"
"Inês Pedrosa","Female","21st","Writer","Portugal","pedrosa, portuguese, tuas, instrução, inês","0.013","0.784","0.203","0.992","0.13129117259552042","0.3694005270092226"
"Patrícia Portela","Female","21st","Writer","Portugal","portela, portuguese, theatre, expression, artistic","0.0","0.846","0.154","0.9826","0.1958974358974359","0.47205128205128205"
"Ali Smith","Female","21st","Writer","United Kingdom","shortlisted, smith, booker, award, prize","0.023","0.781","0.196","0.9937","0.11997549019607844","0.3397058823529411"
"Hilary Mantel","Female","21st","Writer","United Kingdom","mantel, hilary, day, derbyshire, cromwell","0.05","0.855","0.094","0.8843","0.1148809523809524","0.40178571428571425"
"Jeanette Winterson","Female","21st","Writer","United Kingdom","winterson, written, autobiographical, novel, fluidity","0.027","0.818","0.155","0.984","0.1748299319727891","0.46522108843537413"
"Sarah Waters","Female","21st","Writer","United Kingdom","waters, lesbian, historical, shortlisted, booker","0.0","0.89","0.11","0.9709","0.09618055555555556","0.29375"
"Ludmila Ulitskaya","Female","21st","Writer","Russia","ulitskaya, soviet, tolerance, ludmila, davlekanovo","0.014","0.87","0.116","0.9652","0.0880246913580247","0.3953086419753085"
"Maria Stepanova","Female","21st","Writer","Russia","stepanova, russian, ru, memory, historical","0.047","0.814","0.139","0.9655","0.11880952380952381","0.31785714285714284"
"Tatyana Tolstaya","Female","21st","Writer","Russia","tolstaya, literary, leningrad, slynx, nikitichna","0.006","0.89","0.104","0.9699","0.17389705882352938","0.4149509803921569"
"Anna Starobinets","Female","21st","Writer","Russia","starobinets, horror, russian, genre, psychological","0.074","0.823","0.102","0.6486","0.02692307692307692","0.4092948717948718"
"Dina Rubina","Female","21st","Writer","Russia","rubina, israel, tashkent, literary, mevaseret","0.0","0.887","0.113","0.969","0.11724137931034484","0.4204022988505746"
"name 1","Female","21st","Writer","Turkey","biography, provide, summary, informative, shortened","0.0","0.789","0.211","0.8581","0.3791666666666667","0.6847222222222222"
"Rosa Montero","Female","21st","Writer","Spain","montero, premio, idea, del, explores","0.043","0.791","0.166","0.98","0.13699999999999998","0.5293333333333333"
"Almudena Grandes","Female","21st","Writer","Spain","grandes, lulú, malena, spanish, tango","0.07","0.803","0.127","0.8843","0.07722222222222223","0.35638888888888887"
"Elvira Lindo","Female","21st","Writer","Spain","lindo, manolito, gafotas, spanish, madrid","0.011","0.873","0.116","0.9642","0.14166666666666664","0.47222222222222215"
"Najat El Hachmi","Female","21st","Writer","Spain","hachmi, catalan, el, catalonia, cultural","0.0","0.837","0.163","0.9844","0.1318181818181818","0.37939393939393945"
"Angela Molina","Female","21st","Writer","Spain","molina, goya, acting, angela, spanish","0.009","0.811","0.179","0.9897","0.09924242424242426","0.278030303030303"
"Magdalena Neuner","Female","21st","Athlete","Germany","neuner, biathlon, cup, world, medals","0.015","0.768","0.216","0.9935","0.30460662525879917","0.44435817805383027"
"Angelique Kerber","Female","21st","Athlete","Germany","tennis, kerber, open, serena, williams","0.099","0.677","0.224","0.9833","0.22105263157894733","0.5578947368421052"
"Birgit Prinz","Female","21st","Athlete","Germany","prinz, football, german, scorer, 2003","0.0","0.882","0.118","0.9769","0.18611111111111112","0.3148148148148148"
"Sabine Lisicki","Female","21st","Athlete","Germany","lisicki, tennis, wimbledon, sabine, reaching","0.103","0.736","0.161","0.9247","0.14784946236559138","0.5602150537634408"
"Noel Barrionuevo","Female","21st","Athlete","Argentina","hockey, barrionuevo, penalty, argentine, tokyo","0.043","0.77","0.187","0.9793","0.15744318181818182","0.5852272727272727"
"Agustina Gabriella","Female","21st","Athlete","Argentina","agustina, flesh, tender, buenos, aires","0.064","0.794","0.142","0.926","0.025925925925925932","0.47870370370370374"
"Ana Marcela Cunha","Female","21st","Athlete","Brasil","cunha, water, 25km, 10km, open","0.022","0.76","0.219","0.9934","0.19517543859649122","0.5460526315789472"
"Fabiana Murer","Female","21st","Athlete","Brasil","murer, championships, fabiana, pole, indoor","0.068","0.758","0.174","0.9758","0.09416666666666666","0.36238095238095236"
"Ketleyn Quadros","Female","21st","Athlete","Brasil","judo, quadros, brazilian, medal, brazil","0.016","0.737","0.247","0.9913","0.22522366522366521","0.5378354978354978"
"Marta Vieira da Silva","Female","21st","Athlete","Brasil","marta, fifa, women, football, cup","0.025","0.828","0.146","0.9836","0.18920361247947454","0.43591954022988505"
"Christine Sinclair","Female","21st","Athlete","Canada","sinclair, soccer, canada, team, canadian","0.0","0.881","0.119","0.9756","0.2560606060606061","0.45151515151515154"
"Penny Oleksiak","Female","21st","Athlete","Canada","freestyle, oleksiak, 4x100m, bronze, medals","0.007","0.817","0.176","0.9857","0.25413533834586466","0.393295739348371"
"Bianca Andreescu","Female","21st","Athlete","Canada","andreescu, tennis, title, williams, sport","0.068","0.792","0.14","0.9477","0.27565789473684216","0.6048245614035087"
"Brooke Henderson","Female","21st","Athlete","Canada","henderson, lpga, championship, classic, youngest","0.024","0.789","0.187","0.9876","0.2156609195402299","0.4120689655172414"
"Guo Jingjing","Female","21st","Athlete","China","diving, jingjing, guo, olympics, minxia","0.0","0.787","0.213","0.9917","0.32105263157894737","0.46315789473684205"
"Ding Ning","Female","21st","Athlete","China","ding, ning, xiaoxia, team, championships","0.026","0.757","0.217","0.9934","0.18749999999999997","0.5843333333333333"
"Fu Yuanhui","Female","21st","Athlete","China","backstroke, fu, yuanhui, swimmer, 100m","0.063","0.712","0.225","0.9898","0.3055555555555555","0.4354166666666666"
"An San","Female","21st","Athlete","South Korea","archery, archer, san, team, tokyo","0.032","0.846","0.122","0.9588","0.1781512605042017","0.34985994397759107"
"Jang Mi-ran","Female","21st","Athlete","South Korea","jang, mi, medal, south, olympics","0.0","0.831","0.169","0.9867","0.23142857142857146","0.43138321995464846"
"Park In-bee","Female","21st","Athlete","South Korea","lpga, park, bee, championship, wins","0.018","0.711","0.271","0.9969","0.25174731182795695","0.4427419354838709"
"Park Seung-hi","Female","21st","Athlete","South Korea","seung, hi, korean, park, social","0.041","0.798","0.161","0.9705","0.11538461538461536","0.394551282051282"
"Serena Williams","Female","21st","Athlete","United States","serena, open, venus, williams, slam","0.04","0.741","0.219","0.9915","0.19678571428571426","0.5133333333333333"
"Simone Biles","Female","21st","Athlete","United States","biles, gymnastics, mental, bronze, nellie","0.04","0.732","0.228","0.9938","0.25533333333333336","0.478"
"Allyson Felix","Female","21st","Athlete","United States","200m, 4x400m, relay, allyson, olympic","0.018","0.822","0.16","0.9929","0.26476190476190475","0.48603174603174604"
"Katie Ledecky","Female","21st","Athlete","United States","ledecky, records, freestyle, swimming, olympics","0.03","0.746","0.224","0.9933","0.26163194444444443","0.49583333333333335"
"Danica Patrick","Female","21st","Athlete","United States","racing, patrick, 500, nascar, series","0.014","0.868","0.118","0.969","0.2824074074074074","0.40925925925925927"
"Clarisse Agbegnenou","Female","21st","Athlete","France","agbegnenou, championship, judo, category, gold","0.023","0.79","0.187","0.9865","0.12444444444444444","0.41"
"Laure Manaudou","Female","21st","Athlete","France","swimming, manaudou, french, swimmer, freestyle","0.014","0.796","0.19","0.9915","0.17065217391304346","0.33478260869565213"
"Estelle Mossely","Female","21st","Athlete","France","mossely, boxer, boxing, estelle, professional","0.015","0.765","0.219","0.9925","0.09855699855699857","0.38672438672438664"
"Sandrine Gruda","Female","21st","Athlete","France","gruda, basketball, sun, france, ummc","0.0","0.793","0.207","0.9892","0.19899999999999998","0.3403333333333333"
"Federica Pellegrini","Female","21st","Athlete","Italy","pellegrini, freestyle, 200m, italian, federica","0.0","0.803","0.197","0.9893","0.21491228070175436","0.4342105263157895"
"Elisa Di Francisca","Female","21st","Athlete","Italy","francisca, foil, di, team, italian","0.008","0.804","0.189","0.9898","0.19347826086956518","0.3739130434782609"
"Flavia Pennetta","Female","21st","Athlete","Italy","pennetta, tennis, open, wta, italian","0.011","0.771","0.218","0.9929","0.19557291666666662","0.4411458333333333"
"Sofia Goggia","Female","21st","Athlete","Italy","goggia, downhill, cup, skiing, podium","0.036","0.75","0.214","0.9908","0.2912280701754386","0.4385964912280701"
"Saori Yoshida","Female","21st","Athlete","Japan","yoshida, wrestling, wrestlers, wrestler, olympic","0.009","0.784","0.206","0.9917","0.27666666666666667","0.46555555555555556"
"Ayaka Takahashi","Female","21st","Athlete","Japan","takahashi, crafting, ayaka, japan, japanese","0.022","0.834","0.144","0.9774","0.1402777777777778","0.33229166666666665"
"Kaori Icho","Female","21st","Athlete","Japan","icho, wrestling, 63kg, kaori, olympics","0.0","0.874","0.126","0.9762","0.1969135802469136","0.4351851851851852"
"Naomi Osaka","Female","21st","Athlete","Japan","open, osaka, naomi, mental, serena","0.071","0.77","0.158","0.9705","0.16616161616161618","0.4540404040404039"
"Yuka Saso","Female","21st","Athlete","Japan","saso, golf, filipino, yuka, philippines","0.013","0.827","0.16","0.9893","0.23616071428571425","0.4333333333333334"
"Paola Espinosa","Female","21st","Athlete","Mexico","espinosa, synchronized, diving, games, platform","0.0","0.799","0.201","0.9929","0.17305555555555555","0.375"
"Mariana Avitia","Female","21st","Athlete","Mexico","archery, avitia, mexican, mexico, olympic","0.019","0.735","0.247","0.9938","0.19146270396270396","0.4149184149184149"
"Alejandra Orozco","Female","21st","Athlete","Mexico","orozco, mexico, synchronized, diving, meter","0.015","0.792","0.194","0.992","0.2479166666666667","0.4195833333333333"
"Alejandra Valencia","Female","21st","Athlete","Mexico","archery, valencia, medal, alejandra, pan","0.025","0.795","0.179","0.9847","0.15526315789473685","0.39473684210526316"
"Alexa Moreno","Female","21st","Athlete","Mexico","moreno, alexa, mexican, gymnastics, training","0.063","0.749","0.188","0.981","0.19301346801346805","0.5671436588103256"
"Dafne Schippers","Female","21st","Athlete","Netherlands","200m, schippers, heptathlon, championships, sprinter","0.01","0.781","0.209","0.9919","0.2873529411764706","0.39205882352941174"
"Ranomi Kromowidjojo","Female","21st","Athlete","Netherlands","kromowidjojo, swimming, freestyle, sprint, olympics","0.0","0.806","0.194","0.9876","0.39305555555555555","0.6625"
"Sifan Hassan","Female","21st","Athlete","Netherlands","1500m, hassan, gold, 5000m, 000m","0.02","0.822","0.159","0.9826","0.2774509803921569","0.5117647058823529"
"Anna van der Breggen","Female","21st","Athlete","Netherlands","breggen, road, der, liège, van","0.0","0.8","0.2","0.993","0.1712962962962963","0.5157407407407407"
"Marianne Vos","Female","21st","Athlete","Netherlands","vos, cycling, road, championships, cyclocross","0.0","0.791","0.209","0.9916","0.23719135802469135","0.41790123456790124"
"Tiril Eckhoff","Female","21st","Athlete","Norway","eckhoff, biathlon, tiril, world, mixed","0.016","0.777","0.207","0.9917","0.181140350877193","0.4320175438596491"
"Justyna Kowalczyk","Female","21st","Athlete","Poland","kowalczyk, medals, km, athletes, vancouver","0.022","0.815","0.163","0.9871","0.12719298245614036","0.35877192982456135"
"Anita Włodarczyk","Female","21st","Athlete","Poland","throw, meters, włodarczyk, hammer, thrower","0.022","0.835","0.143","0.9778","0.23102073365231257","0.490829346092504"
"Agnieszka Radwańska","Female","21st","Athlete","Poland","radwańska, tennis, wta, agnieszka, intelligent","0.027","0.805","0.168","0.9862","0.35666666666666663","0.6293333333333334"
"Iga Świątek","Female","21st","Athlete","Poland","świątek, open, tennis, french, singles","0.03","0.727","0.243","0.9945","0.23249999999999998","0.4497222222222222"
"Otylia Jędrzejczak","Female","21st","Athlete","Poland","butterfly, jędrzejczak, swimming, swimmer, 200m","0.076","0.743","0.181","0.9744","0.31739130434782603","0.5572463768115942"
"Jéssica Augusto","Female","21st","Athlete","Portugal","augusto, jéssica, european, marathon, championships","0.0","0.776","0.224","0.9926","0.1875","0.3368055555555556"
"Patrícia Mamona","Female","21st","Athlete","Portugal","mamona, triple, athletics, specialty, commendable","0.0","0.782","0.218","0.9923","0.17990196078431372","0.40637254901960784"
"Sara Moreira","Female","21st","Athlete","Portugal","moreira, portuguese, screenwriting, literary, faça","0.01","0.83","0.16","0.9814","0.17753623188405795","0.4485507246376811"
"Telma Monteiro","Female","21st","Athlete","Portugal","monteiro, judo, medal, bronze, level","0.0","0.809","0.191","0.9909","0.18978070175438597","0.40122807017543854"
"Vanessa Fernandes","Female","21st","Athlete","Portugal","triathlon, fernandes, vanessa, sport, medal","0.016","0.791","0.193","0.9831","0.2842592592592592","0.4305555555555556"
"Jessica Ennis","Female","21st","Athlete","United Kingdom","ennis, jessica, hill, championships, gold","0.026","0.77","0.204","0.9916","0.1975378787878788","0.509469696969697"
"Ellie Simmonds","Female","21st","Athlete","United Kingdom","ellie, paralympics, simmonds, paralympic, disability","0.0","0.792","0.208","0.9935","0.3871794871794872","0.5256410256410257"
"Laura Kenny","Female","21st","Athlete","United Kingdom","kenny, cycling, olympics, laura, gold","0.025","0.818","0.156","0.9826","0.2294753086419753","0.3867283950617284"
"Denise Lewis","Female","21st","Athlete","United Kingdom","lewis, commonwealth, denise, heptathlon, bronze","0.0","0.75","0.25","0.9945","0.278030303030303","0.4647727272727273"
"Dina Asher-Smith","Female","21st","Athlete","United Kingdom","british, asher, 4x100m, smith, 200m","0.022","0.754","0.224","0.9945","0.21155956112852667","0.3347962382445141"
"Maria Sharapova","Female","21st","Athlete","Russia","sharapova, tennis, open, meldonium, handsomely","0.037","0.828","0.135","0.9552","0.2520087976539589","0.5460361681329423"
"Alina Zagitova","Female","21st","Athlete","Russia","zagitova, junior, strategy, prix, grand","0.0","0.773","0.227","0.995","0.3089247311827957","0.635161290322581"
"Yelena Isinbayeva","Female","21st","Athlete","Russia","isinbayeva, vaulting, pole, world, records","0.079","0.776","0.145","0.9422","0.1646527777777778","0.4075694444444444"
"Daria Klishina","Female","21st","Athlete","Russia","klishina, russian, doping, jump, championships","0.07","0.764","0.166","0.9747","0.13472222222222224","0.34861111111111115"
"Neslihan Demir","Female","21st","Athlete","Turkey","neslihan, volleyball, eskisehir, darnel, turkish","0.0","0.787","0.213","0.9935","0.2270833333333333","0.43375"
"Elvan Abeylegesse","Female","21st","Athlete","Turkey","abeylegesse, doping, allegations, silver, medals","0.074","0.796","0.13","0.8955","0.33666666666666667","0.5275000000000001"
"Gamze Bulut","Female","21st","Athlete","Turkey","doping, ban, 2012, competition, silver","0.115","0.769","0.115","-0.0","0.18333333333333332","0.42833333333333334"
"Yasemin Adar","Female","21st","Athlete","Turkey","wrestling, adar, turkish, yasemin, wrestler","0.0","0.802","0.198","0.9928","0.190224358974359","0.3692307692307692"
"Aslı Çakır Alptekin","Female","21st","Athlete","Turkey","alptekin, doping, ban, violation, athletics","0.08","0.814","0.105","0.5106","0.20357142857142857","0.4275974025974026"
"Carolina Marin","Female","21st","Athlete","Spain","badminton, carolina, championships, marín, european","0.051","0.709","0.24","0.9933","0.20284090909090907","0.4287878787878788"
"Garbiñe Muguruza","Female","21st","Athlete","Spain","muguruza, tennis, open, final, williams","0.068","0.744","0.188","0.9778","0.15454545454545454","0.4411616161616161"
"Lydia Valentín","Female","21st","Athlete","Spain","valentín, medal, doping, olympics, beijing","0.0","0.733","0.267","0.9961","0.13708333333333333","0.30250000000000005"
"Anne Imhof","Female","21st","Artist","Germany","imhof, performance, durational, art, faust","0.058","0.886","0.056","0.1001","0.08643518518518517","0.39296296296296296"
"Hito Steyerl","Female","21st","Artist","Germany","steyerl, digital, documentary, art, images","0.045","0.904","0.051","0.0498","0.020233333333333336","0.31626666666666664"
"Graciela Sacco","Female","21st","Artist","Argentina","sacco, graciela, rosario, photographic, art","0.062","0.823","0.115","0.917","0.10535714285714286","0.3029761904761905"
"Liliana Porter","Female","21st","Artist","Argentina","porter, printmaking, nacional, reality, art","0.012","0.922","0.066","0.9001","0.1252886002886003","0.568630179344465"
"Nicola Costantino","Female","21st","Artist","Argentina","costantino, animals, savon, soaps, afterlife","0.025","0.831","0.144","0.9761","0.12355072463768116","0.5394927536231884"
"Adriana Bustos","Female","21st","Artist","Argentina","bustos, adriana, literature, american, novel","0.01","0.862","0.128","0.9744","0.0738095238095238","0.3603174603174603"
"Beatriz Milhazes","Female","21st","Artist","Brasil","milhazes, rio, janeiro, exhibitions, painting","0.0","0.847","0.153","0.9814","0.1665757575757576","0.4548484848484848"
"Rosana Paulino","Female","21st","Artist","Brasil","paulino, art, brazilian, historical, black","0.062","0.833","0.105","0.7964","0.06011904761904762","0.3842261904761905"
"Ana Carolina","Female","21st","Artist","Brasil","carolina, ana, brazilian, musical, estampado","0.011","0.845","0.143","0.9756","0.19479166666666667","0.528422619047619"
"Rebecca Belmore","Female","21st","Artist","Canada","belmore, indigenous, canada, performance, art","0.033","0.796","0.171","0.9803","0.1819565217391304","0.4644202898550724"
"Sarah Anne Johnson","Female","21st","Artist","Canada","johnson, manitoba, canadian, art, photography","0.013","0.904","0.083","0.9201","0.12760416666666669","0.40260416666666665"
"Shary Boyle","Female","21st","Artist","Canada","boyle, canada, gallery, toronto, ontario","0.009","0.848","0.143","0.9783","0.15927128427128429","0.5178571428571428"
"Aliza Nisenbaum","Female","21st","Artist","Canada","nisenbaum, portraiture, art, subjects, artistic","0.006","0.904","0.09","0.9578","0.178168044077135","0.5695247933884298"
"Cao Fei","Female","21st","Artist","China","fei, cao, guangzhou, virtual, china","0.017","0.907","0.076","0.872","0.12538461538461537","0.29448717948717945"
"Lin Tianmiao","Female","21st","Artist","China","lin, tianmiao, thread, art, york","0.019","0.907","0.074","0.836","0.16461489898989898","0.4113320707070706"
"Kimsooja","Female","21st","Artist","South Korea","bottari, kimsooja, piece, painting, video","0.0","0.971","0.029","0.7269","0.19038299663299665","0.40744949494949484"
"Haegue Yang","Female","21st","Artist","South Korea","yang, seoul, artist, light, art","0.0","0.95","0.05","0.8399","0.13421717171717173","0.5010942760942761"
"Park Seo-Bo","Female","21st","Artist","South Korea","park, écriture, abstract, art, korean","0.027","0.902","0.072","0.8481","0.04311740890688259","0.4506072874493927"
"Suki Seokyeong Kang","Female","21st","Artist","South Korea","kang, structures, painting, art, korean","0.022","0.905","0.073","0.8519","0.14411764705882352","0.44313725490196076"
"Amy Sherald","Female","21st","Artist","United States","sherald, portrait, art, racial, representation","0.009","0.882","0.11","0.9581","0.14426691729323307","0.49699248120300754"
"Beyoncé","Female","21st","Artist","United States","beyoncé, knowles, destiny, entertainment, child","0.0","0.823","0.177","0.9906","0.2159090909090909","0.5083333333333333"
"Billie Eilish","Female","21st","Artist","United States","eilish, connell, grammy, billie, album","0.018","0.841","0.141","0.9821","0.2869047619047619","0.5087301587301587"
"Julie Mehretu","Female","21st","Artist","United States","mehretu, risd, ethiopia, museum, art","0.011","0.857","0.133","0.9735","0.12211538461538461","0.4086538461538461"
"Tatiana Trouvé","Female","21st","Artist","France","trouvé, exhibition, architectural, art, pontoise","0.0","0.894","0.106","0.9595","0.1370098039215686","0.35343137254901963"
"Paola Pivi","Female","21st","Artist","Italy","pivi, unexpected, airplane, donkey, untitled","0.0","0.854","0.146","0.9812","0.16373232323232323","0.518888888888889"
"Vanessa Beecroft","Female","21st","Artist","Italy","beecroft, nude, genoa, fashion, west","0.051","0.887","0.062","0.5106","0.14393939393939395","0.42500000000000004"
"Francesca Woodman","Female","21st","Artist","Italy","woodman, francesca, exhibiting, denver, risd","0.12","0.772","0.108","-0.6815","0.1782174688057041","0.6256595365418894"
"Agata","Female","21st","Artist","Italy","christie, agatha, mary, novels, wrote","0.044","0.828","0.129","0.9633","0.20595238095238091","0.45595238095238083"
"Anna Feruglio Dal Dan","Female","21st","Artist","Italy","feruglio, dal, dan, languages, children","0.0","0.794","0.206","0.9911","0.1416666666666667","0.3333333333333333"
